;grid=25x25:extent=(-36.0000,36,-36,36.0000):X_lbl=plate_x:Y_lbl=plate_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    #,   plate_x,   plate_y,  Seconds,       i0,       i1,      mon,    bstop,    Omron,      CH6,      CH7,     TEMP,   marccd,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     ROI8,     ROI9,    ROI10,    RIO11,    ROI12,    ROI13,      SWX,     CCD1,    CTEMP,    Timer,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,Imax,Iave,ratio
282,-15,-3.00017,60,13007624,359803,0,72416,28149864,0,0,0,65.215383,288480,283380,59872,160357,3333,567,6652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.9073948,93.14374878,1.437642317
283,-12.002,-3.00017,60,12963023,360566,0,71929,59948797,0,0,0,65.036313,270720,266100,59584,152075,352,233,6727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.8905654,91.47185554,1.496532071
284,-8.999,-3.00017,60,12923102,358966,0,71390,28001302,0,0,0,65.07896,256380,252300,57492,140485,374,283,6659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.3496422,90.60446271,1.593184683
285,-6.001,-3.00017,60,13008421,364668,0,72432,28260924,0,0,0,65.287898,259560,255180,60299,140473,312,240,6952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.7829922,89.21924766,1.432235706
286,-2.99801,-3.00017,60,13012451,363756,0,72490,28312050,0,0,0,65.064651,242460,238680,57465,126423,334,258,6793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.2474621,88.4675862,1.562690564
287,0,-3.00017,60,12993348,358861,0,72245,59948666,0,0,0,65.034327,224220,220740,54253,113415,349,272,6346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.6222849,87.52803165,1.618022046
288,2.99801,-3.00017,60,12981219,364822,0,72055,59945322,0,0,0,65.033152,223200,219780,54897,110119,388,283,6838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.8157447,88.30392829,1.753214695
289,6.001,-3.00017,60,12976525,364652,0,71940,28242861,0,0,0,65.034415,216840,213540,54523,104550,360,297,6813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.5727077,86.99575901,1.650341457
290,8.999,-3.00017,60,13038884,364278,0,72742,28015262,0,0,0,65.076424,198600,195720,50537,92316,425,271,6330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.386254,87.3213058,1.722217191
291,12.002,-3.00017,60,13034921,365975,0,72801,59949050,0,0,0,65.098052,189960,187200,48857,84401,468,281,6250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.7012814,87.32891982,1.817282084
292,15,-3.00017,60,13006220,365714,0,72361,28315659,0,0,0,65.148361,192600,189900,50922,84691,381,335,6684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.0574391,85.35894641,1.687666556
293,17.998,-3.00017,60,12953695,365733,0,71742,28473161,0,0,0,65.128789,227220,223680,64008,101737,169,289,8450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.1607522,76.69165216,1.436411253
294,21.001,-3.00017,60,13051397,362540,0,72862,28548865,0,0,0,65.074696,220200,216900,62811,96245,162,270,8490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.0698427,74.67705864,1.674809439
295,23.999,-3.00017,60,13033753,360041,0,72671,27939097,0,0,0,65.14717,210360,207180,61174,89965,135,281,8173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.0846332,73.20322884,1.462840299
296,27.002,-3.00017,60,13009429,365132,0,72373,28153738,0,0,0,65.105042,206160,203040,60593,84899,110,302,8132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.701937,73.42988405,1.466731677
297,30,-3.00017,60,12975816,367514,0,72113,59949094,0,0,0,65.075747,199080,196260,58911,79422,128,296,8014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.1622922,73.27904272,1.489679561
298,32.998,-3.00017,60,12999363,369120,0,72264,28518783,0,0,0,65.238688,49980,49320,45,65,100,186,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.5915222,44.87714444,3.801300736
301,-32.998,0,60,13038347,363452,0,72726,28270273,0,0,0,64.997146,443940,433740,83551,288224,89,162,7932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.1182637,97.40460054,3.851134973
302,-30,0,60,13017147,365738,0,72463,28221728,0,0,0,64.987113,430980,421080,83211,276450,91,149,8079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.833087,96.45924182,3.554175634
303,-27.002,0,60,12972597,361360,0,71893,28825417,0,0,0,65.263662,408600,399540,81872,258988,118,174,8242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5327747,93.66617452,3.176523182
304,-23.999,0,60,12946889,351809,0,71570,28605837,0,0,0,65.082317,383580,375480,78874,239510,87,218,8150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.7569397,90.04727381,2.384935497
305,-21.001,0,60,13043454,363134,0,72817,59948923,0,0,0,64.976447,385320,377280,81331,236498,87,193,8676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.9860073,91.22853467,1.797529774
306,-17.998,0,60,13005409,362291,0,72387,59948645,0,0,0,65.042834,372660,364800,81488,224462,102,186,8575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.8407164,89.94776308,1.65474617
307,-15,0,60,12977043,362780,0,72017,59948835,0,0,0,65.0257,359760,352620,80742,212705,139,194,8842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.3199344,88.66137458,1.627765586
308,-12.002,0,60,12940919,361376,0,71505,28124039,0,0,0,64.99826,346260,339300,80601,199863,97,209,8967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.5244353,87.15406608,1.600894159
309,-8.999,0,60,12995839,365919,0,72188,28206340,0,0,0,65.071223,337440,330900,80109,190830,92,239,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.0743688,86.71140906,1.580811226
310,-6.001,0,60,12996052,365952,0,72269,59948941,0,0,0,65.201895,322200,316020,79009,178135,88,228,9210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.4678987,85.07413709,1.557087773
311,-2.99801,0,60,12945177,352889,0,71692,59948954,0,0,0,65.029372,302400,296940,75608,163406,111,225,9045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.7934466,81.44350614,1.618219216
312,0,0,60,12903386,360535,0,71139,28312524,0,0,0,65.016654,298140,292680,76359,157330,100,207,9216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.2941746,82.16887606,1.512667333
313,2.99801,0,60,12924164,363254,0,71351,28553179,0,0,0,65.039571,289020,283800,76346,148590,114,253,9383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.9287503,81.64092149,1.49347592
314,6.001,0,60,13038824,366771,0,72775,59949213,0,0,0,65.024932,279960,274980,75310,140345,94,231,9394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.8022544,80.95880644,1.479792745
315,8.999,0,60,13019090,366889,0,72555,59949270,0,0,0,65.022305,268260,263760,73983,130686,116,253,9256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.4159119,79.80901556,1.458681217
316,12.002,0,60,12977789,364949,0,72033,59948952,0,0,0,64.986761,257340,253080,72187,121732,119,262,9317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.5198764,78.36615117,1.448583026
317,15,0,60,12944070,362132,0,71586,27848242,0,0,0,65.147961,244980,241140,70184,113031,116,252,9348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.9858038,76.95448238,1.44222663
318,17.998,0,60,13034999,362630,0,72635,28559452,0,0,0,64.99866,235620,231900,68292,105370,107,289,9005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.3586178,76.03016419,1.438358301
319,21.001,0,60,13031088,356248,0,72607,28222934,0,0,0,65.063258,223020,219540,65812,97146,134,280,8815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.6882896,74.01584476,1.441425007
320,23.999,0,60,13014328,359373,0,72430,28281650,0,0,0,65.000901,215700,212460,64840,90192,122,275,8768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.1315827,73.54486733,1.443086194
321,27.002,0,60,12983095,361167,0,72021,28601201,0,0,0,65.009845,205980,203040,62018,83642,117,281,8445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.8253444,72.47672468,1.446331148
322,30,0,60,12977165,362040,0,71970,28129053,0,0,0,65.076664,197640,194700,59899,77490,122,299,8244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.6479966,71.68963756,1.445787705
323,32.998,0,60,13050588,360115,0,72895,28599232,0,0,0,65.167499,48420,47820,49,56,108,160,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.09007833,43.67811738,1.398642661
326,-32.998,3.00013,60,13038524,354739,0,72766,28246650,0,0,0,65.122313,438540,428460,84508,283874,87,164,7951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.3355732,96.03502559,4.002035412
327,-30,3.00013,60,13007985,354469,0,72411,28307287,0,0,0,65.22453,424500,414660,84261,271212,115,144,8348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.9801102,94.58596866,3.731844323
328,-27.002,3.00013,60,12946588,348391,0,71662,28303028,0,0,0,65.124174,404460,395640,82706,254306,107,158,8479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.6543475,91.56220644,3.392822864
329,-23.999,3.00013,60,13025539,343521,0,72631,28451283,0,0,0,65.053023,384960,376800,81912,237890,90,187,8424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.67401,88.69837648,2.882510596
330,-21.001,3.00013,60,13002712,352442,0,72403,59949255,0,0,0,65.066416,382260,374340,83473,232668,83,185,8860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.9596971,89.58396812,2.064651756
331,-17.998,3.00013,60,12970609,352105,0,72013,59949035,0,0,0,65.152355,367500,359820,82546,220141,95,182,9034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.7941296,88.2675132,1.708376323
332,-15,3.00013,60,12951877,354088,0,71720,27877890,0,0,0,65.011745,359220,351960,82910,210189,106,151,9237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.5772461,87.66585651,1.729033995
333,-12.002,3.00013,60,13021276,358253,0,72662,59949252,0,0,0,65.110475,349440,342300,83094,200757,107,184,9519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.1097427,87.01468216,1.610185078
334,-8.999,3.00013,60,13018114,357181,0,72508,28419568,0,0,0,65.231074,336180,329820,82527,189641,88,197,9507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.7501368,85.39097185,1.589748119
335,-6.001,3.00013,60,12991772,357132,0,72305,59949108,0,0,0,65.077359,325080,319020,81863,178886,112,211,9705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.3920841,84.4355838,2.065386135
336,-2.99801,3.00013,60,12955867,348704,0,71770,28072124,0,0,0,65.127469,305220,299760,78887,164081,102,200,9543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.5262075,81.2718963,1.5445217
337,0,3.00013,60,12950233,360262,0,71699,27450351,0,0,0,65.114649,303420,298020,80784,158474,112,237,9833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.5768652,82.50049135,1.522134755
338,2.99801,3.00013,60,13043532,361666,0,72818,28364961,0,0,0,65.16158,294720,289380,79954,150501,113,251,9870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.2745287,81.78501893,1.507299629
339,6.001,3.00013,60,13006627,361970,0,72499,59949064,0,0,0,65.130903,284820,279720,79252,141502,124,243,10120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.2321256,80.92202263,1.485777564
340,8.999,3.00013,60,12980727,361961,0,72089,27642422,0,0,0,65.231634,272580,268140,77811,131589,106,231,9936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.8052299,79.88362421,1.587374524
341,12.002,3.00013,60,12962630,361124,0,71859,28036313,0,0,0,65.062201,261240,256860,75628,122566,98,253,9818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0723392,78.32350874,1.456425294
342,15,3.00013,60,13032847,362765,0,72769,59949177,0,0,0,65.082081,251160,247140,74190,114457,99,253,9701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.6779402,77.30586434,1.444624429
343,17.998,3.00013,60,13041184,355920,0,72845,59948976,0,0,0,65.058987,238140,234360,71760,105083,107,261,9528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.1415174,75.23768025,1.437331893
344,21.001,3.00013,60,13006386,360536,0,72347,28327439,0,0,0,65.237631,232920,229200,71459,100003,100,269,9563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.8564196,75.50915737,1.441632028
345,23.999,3.00013,60,12987571,359489,0,72225,59949082,0,0,0,65.034818,222720,219300,69342,92087,121,274,9277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.5624205,74.07864904,1.438503831
346,27.002,3.00013,60,13016736,360840,0,72498,28276928,0,0,0,65.19773,209400,206220,65743,83810,129,306,9034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.3245062,72.5975551,1.423250494
347,30,3.00013,60,13082398,361427,0,73303,28129773,0,0,0,65.180045,200820,197880,63637,77324,133,267,8710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.3175887,71.63488582,1.428320678
348,32.998,3.00013,60,13028306,359185,0,72712,59937380,0,0,0,65.298656,48240,47640,62,82,88,168,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.92524683,43.6213348,1.396684607
351,-32.998,6.00029,60,12997265,357925,0,72280,27747166,0,0,0,65.112141,450660,439980,88682,289713,110,168,8754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.9939524,97.62716628,4.14837353
352,-30,6.00029,60,12980915,349186,0,72072,28166531,0,0,0,65.011445,428220,418560,86796,271717,89,185,8784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.7781212,94.39144188,3.885713725
353,-27.002,6.00029,60,13074190,354378,0,73210,28097746,0,0,0,65.118888,418860,409440,87777,262840,95,168,8904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.2568203,94.02499679,3.597520147
354,-23.999,6.00029,60,13053598,353924,0,72965,28106012,0,0,0,65.201261,405180,396420,87674,250286,86,167,8962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.1944631,92.32411093,3.240696933
355,-21.001,6.00029,60,13038985,341773,0,72778,59949068,0,0,0,65.115424,377400,369420,84713,228307,77,178,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.5709277,87.85217628,2.522088093
356,-17.998,6.00029,60,12998241,352413,0,72233,28073728,0,0,0,65.30078,373980,366180,87158,223244,91,164,9531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.4366255,89.04688149,1.846629806
357,-15,6.00029,60,13037646,356441,0,72828,59949014,0,0,0,65.086048,367320,359700,87953,213318,97,188,9727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.3917946,88.65696157,1.662495443
358,-12.002,6.00029,60,13083304,355215,0,73335,28166454,0,0,0,65.099283,353580,346560,86739,201764,102,207,9982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.1691277,86.83663227,1.625686349
359,-8.999,6.00029,60,13062561,356004,0,73094,59949034,0,0,0,65.15216,343020,336240,86637,190902,91,222,10218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.0918603,86.03930532,1.604985765
360,-6.001,6.00029,60,13024737,355121,0,72587,28034644,0,0,0,65.098232,333120,326760,86751,181178,93,211,10294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.4618004,85.09145429,1.580203341
361,-2.99801,6.00029,60,12997692,354877,0,72287,28243562,0,0,0,65.218952,319980,313860,86187,170601,90,224,10199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.7601259,83.65797261,1.56303245
362,0,6.00029,60,13092308,355780,0,73373,28853648,0,0,0,65.076307,308280,302580,84937,159761,102,206,10538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1289791,82.43123059,1.542242888
363,2.99801,6.00029,60,13045740,353451,0,72804,27837798,0,0,0,65.139633,297300,291900,84135,149810,111,258,10386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.807136,81.11333665,1.514019038
364,6.001,6.00029,60,13017430,342673,0,72557,59949154,0,0,0,65.193904,276840,272220,79551,136578,116,211,10080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.080765,77.61926385,1.495514892
365,8.999,6.00029,60,12991736,350123,0,72281,59949237,0,0,0,65.243943,270840,266280,79915,129796,123,236,10342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.1063566,78.0075768,1.475579185
366,12.002,6.00029,60,13053553,353308,0,72959,59949220,0,0,0,65.230948,261420,257100,78881,121514,110,213,10405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.8722516,77.2472213,1.46118203
367,15,6.00029,60,13063700,354052,0,73064,59949207,0,0,0,65.120824,252360,248160,77466,113411,106,239,10359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.2874178,76.39541791,1.692345186
368,17.998,6.00029,60,13019115,352797,0,72563,59948945,0,0,0,65.129685,243480,239460,75937,106407,98,230,10226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.2977567,75.43109637,1.435717654
369,21.001,6.00029,60,12985736,352060,0,72101,28360227,0,0,0,65.099436,235800,232200,75235,99825,98,237,10025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.8078584,74.48194908,1.434009982
370,23.999,6.00029,60,12962680,350575,0,71828,28037081,0,0,0,65.031427,227040,223560,73653,93031,110,296,10090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.0106875,73.88559233,1.935569344
371,27.002,6.00029,60,13057065,351613,0,73028,59948985,0,0,0,65.07982,218340,215040,71592,87024,101,263,9992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.63582,72.67490983,1.426019245
372,30,6.00029,60,13029050,349834,0,72737,59948969,0,0,0,65.083344,210120,207000,69561,81231,119,254,9694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.3914833,71.93671807,1.423354944
373,32.998,6.00029,60,12978232,342760,0,72119,59949013,0,0,0,65.114963,46320,45720,47,63,65,191,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.97344689,42.10124972,1.543266466
376,-32.998,8.99981,60,12929447,343718,0,71473,28032861,0,0,0,64.990134,440580,430260,88611,281113,88,160,8920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.658648,94.81010088,4.20481198
377,-30,8.99981,60,13028719,347249,0,72668,28116462,0,0,0,65.100929,432900,422940,90009,272677,98,151,9190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.8626529,94.53370707,4.028855576
378,-27.002,8.99981,60,13028044,346689,0,72624,28165546,0,0,0,65.1631,417660,408300,89423,259743,92,144,9460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.3167585,92.89672023,3.771034732
379,-23.999,8.99981,60,13020880,344243,0,72661,59948964,0,0,0,65.079348,401340,392580,89511,244333,102,162,9543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.9461094,91.0310555,3.459765545
380,-21.001,8.99981,60,12993279,341752,0,72336,59948947,0,0,0,65.063309,386220,377940,88880,231342,107,172,9731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.3822138,88.66041131,3.004522649
381,-17.998,8.99981,60,13023234,344990,0,72675,59948794,0,0,0,65.203822,374940,367320,88908,221262,87,154,10356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.0032459,87.99472967,2.159257112
382,-15,8.99981,60,13073808,346478,0,73284,59948915,0,0,0,65.253419,362820,355620,89178,209626,91,203,10282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.5627536,86.75406188,1.723985602
383,-12.002,8.99981,60,13049357,345436,0,73018,59948723,0,0,0,65.012207,349920,343080,88576,197006,86,171,10391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.9849164,85.29017055,1.641278421
384,-8.999,8.99981,60,13025334,346264,0,72743,59948823,0,0,0,65.016586,342120,335520,89248,188304,109,186,10543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.8836478,84.74144393,1.615309363
385,-6.001,8.99981,60,12979771,338949,0,72164,59948776,0,0,0,64.952026,328680,322380,88824,176594,90,196,10573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.6922239,82.69431399,1.592518488
386,-2.99801,8.99981,60,13097618,349531,0,73442,28396903,0,0,0,65.068932,328260,322020,91199,172321,85,208,11255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.9324527,83.93315631,1.571875269
387,0,8.99981,60,13056704,350508,0,73030,59949056,0,0,0,65.033212,317040,311220,90353,161922,83,200,11418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.7865353,82.88959842,1.553711657
388,2.99801,8.99981,60,13017329,350046,0,72604,59948844,0,0,0,65.055279,304080,298500,88880,150789,105,200,11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.4403394,81.48392761,1.5271765
389,6.001,8.99981,60,12982647,347584,0,72251,59948642,0,0,0,65.169503,289800,284640,86493,140435,119,202,10961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.958121,79.61191162,1.506786089
390,8.999,8.99981,60,13043047,347923,0,72812,28087676,0,0,0,65.222151,276540,271680,84571,130500,95,230,11041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.3178753,78.27624962,1.485991931
391,12.002,8.99981,60,13079604,346637,0,73352,59949035,0,0,0,65.147936,264180,259740,82130,120697,108,226,10661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.5691482,76.65692085,1.46847991
