;grid=31x31:extent=(-44.0000,44,-44,44.0000):X_lbl=plate_x:Y_lbl=plate_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    #,   plate_x,   plate_y,  Seconds,       i0,       i1,      mon,    bstop,    Omron,      CH6,      CH7,     TEMP,   marccd,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     ROI8,     ROI9,    ROI10,    RIO11,    ROI12,    ROI13,      SWX,     CCD1,    CTEMP,    Timer,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,Imax,Iave,Ratio
293,-2.93325,-17.5998,60,13381188,804557,0,76626,28686438,0,0,0,65.00901,469500,456780,334372,5414,1258,1044,48156,786,398883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.2602896,179.6136203,1.660566104
294,0,-17.5998,60,13346975,800155,0,76197,28574869,0,0,0,64.99989,484200,470700,348530,5148,1248,979,50408,777,415256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.427851,181.8132952,1.635897148
295,2.93329,-17.5998,60,13418627,806159,0,77025,29355793,0,0,0,65.204365,504540,490200,369166,4971,1263,1015,53049,757,438437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.3395152,185.596914,1.607459461
296,5.86655,-17.5998,60,13398044,817207,0,76811,28642643,0,0,0,64.895814,534900,518760,393170,5054,1287,972,56413,815,466347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.5440221,191.4689973,1.585342935
297,8.79982,-17.5998,60,13363144,803216,0,76375,28865467,0,0,0,64.97713,546180,529680,405901,4756,1254,904,58346,755,480607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.6288174,191.7789675,1.557151033
298,11.7331,-17.5998,60,13335207,815302,0,76170,59977185,0,0,0,65.045939,575940,557580,432046,4591,1229,955,62013,801,510574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.2221326,197.5967569,1.534550148
299,14.6664,-17.5998,60,13358443,814701,0,76386,28588902,0,0,0,64.977028,596040,576840,450090,4582,1251,877,65162,754,532021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.4766898,200.8308668,1.511105811
300,17.5996,-17.5998,60,13453989,806557,0,77534,28816780,0,0,0,64.958223,610380,590460,465714,4394,1191,916,66857,728,549346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.212957,201.8682529,1.492126437
301,20.5329,-17.5998,60,13419460,796551,0,77131,28833694,0,0,0,64.945247,622560,601860,477835,4260,1214,763,69027,698,563537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.909366,202.7123501,1.47454936
302,23.4662,-17.5998,60,13384354,799733,0,76728,29218264,0,0,0,65.05093,652200,629460,504825,4229,1201,765,72392,703,593925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.7871153,207.9728054,1.455897634
303,26.3994,-17.5998,60,13353300,798254,0,76330,28846443,0,0,0,65.040795,680940,656700,530277,4229,1249,765,76356,751,624116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.3384108,212.5254807,1.446125
304,29.3327,-17.5998,60,13421231,802624,0,77141,28796039,0,0,0,65.099684,703500,677640,550974,4092,1223,740,79340,725,647841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.1527952,216.6406137,1.436262527
305,32.266,-17.5998,60,13408475,796075,0,76991,28776442,0,0,0,65.1061,717480,690720,565391,3998,1238,712,81369,669,664387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.7160686,218.4598593,1.422302796
306,35.1992,-17.5998,60,13367160,809142,0,76489,28779186,0,0,0,65.014931,753720,724320,595929,3955,1178,711,85116,687,698867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.9032964,225.5201415,1.409644807
307,38.1325,-17.5998,60,13337859,815243,0,76179,28879491,0,0,0,65.018412,777420,746580,616639,3933,1268,629,88437,694,723341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.5496575,230.03101,1.402200762
311,-41.0657,-14.6668,60,13414440,805261,0,77057,28490415,0,0,0,65.068643,287640,281880,164739,7639,1494,1565,23871,877,206167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.5643049,154.4825731,1.997405265
312,-38.1325,-14.6668,60,13448939,806252,0,77496,28372367,0,0,0,65.128077,299520,293460,175449,7604,1524,1520,25247,829,218292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.3270126,156.1398529,1.974684918
313,-35.1992,-14.6668,60,13402295,802703,0,76992,28770495,0,0,0,65.155337,308400,302100,185158,7399,1574,1503,26656,842,229127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.2311533,157.3096573,1.95303428
314,-32.2659,-14.6668,60,13354920,804168,0,76400,28486963,0,0,0,64.997793,322260,315360,196993,7361,1557,1460,28097,814,242706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.7843976,159.0416065,1.928956859
315,-29.3327,-14.6668,60,13346282,822561,0,76391,59977363,0,0,0,65.071823,342360,334860,213394,7209,1458,1499,30487,825,261570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.2216919,164.5424123,1.915747359
316,-26.3994,-14.6668,60,13426449,824189,0,77332,59977412,0,0,0,65.02404,355440,347220,225529,7014,1411,1397,32728,897,275893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.615372,166.6712127,1.893640581
317,-23.4661,-14.6668,60,13397442,821254,0,77032,59977038,0,0,0,65.192736,370860,362160,240565,6869,1407,1357,34739,779,292393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.6382488,168.694405,1.865137429
318,-20.5328,-14.6668,60,13370440,817320,0,76682,59977039,0,0,0,65.054741,382080,373200,251343,6515,1428,1358,36118,825,304574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.4534233,169.3542602,1.833159809
319,-17.5996,-14.6668,60,13345196,800205,0,76259,28155840,0,0,0,65.032061,387960,378660,259336,6207,1315,1264,37529,740,313333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.0786702,168.1238957,1.802710251
320,-14.6663,-14.6668,60,13436467,812008,0,77368,29007095,0,0,0,64.993049,408360,398040,276567,6262,1382,1218,40423,792,333777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.2797893,172.2239637,1.766768009
321,-11.733,-14.6668,60,13459028,816847,0,77760,59977173,0,0,0,65.026154,428340,417360,295073,6075,1373,1214,42046,777,354053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.538183,176.0581601,1.735438919
322,-8.79978,-14.6668,60,13433616,809340,0,77383,28724708,0,0,0,65.15087,442740,431220,309498,5983,1332,1187,44580,854,370903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.3681698,177.1003691,1.707326593
323,-5.86651,-14.6668,60,13395998,805392,0,76937,28756951,0,0,0,65.110773,460020,447900,325982,5676,1271,1181,46900,783,389563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.7639323,179.3970285,1.676526834
324,-2.93325,-14.6668,60,13382969,803205,0,76770,28580902,0,0,0,65.043,475200,462300,340853,5461,1323,1108,48837,765,406290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.5615748,181.4348375,1.651069766
325,0,-14.6668,60,13447734,803775,0,77507,28521810,0,0,0,65.097351,492420,478800,357321,5292,1296,1020,51107,791,424899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.3229218,183.6735938,1.629645915
326,2.93329,-14.6668,60,13408191,799564,0,77061,28720620,0,0,0,65.14305,508680,494040,373903,5120,1320,1020,53447,760,443854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.9214251,186.1885013,1.600106468
327,5.86655,-14.6668,60,13358981,796173,0,76457,28570807,0,0,0,64.984207,530820,515160,393330,5155,1242,981,56432,742,466479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.5949244,188.8405732,1.581201112
328,8.79982,-14.6668,60,13326795,794750,0,76065,28512240,0,0,0,65.242678,548100,531480,411266,4793,1263,995,59291,730,486875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.1276803,191.6689505,1.550212904
329,11.7331,-14.6668,60,13431941,797889,0,77348,28844216,0,0,0,65.268074,567060,549420,428994,4629,1180,942,61883,722,507370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.2064849,194.4928081,1.522968833
330,14.6664,-14.6668,60,13445619,776198,0,77532,28732377,0,0,0,65.069248,572100,554400,435385,4449,1210,876,62558,721,514164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.9518072,192.391495,1.501894911
331,17.5996,-14.6668,60,13407966,792727,0,77090,28931764,0,0,0,64.920737,615660,595320,470752,4481,1230,855,67992,715,555589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.2996177,201.3539283,1.486435454
332,20.5329,-14.6668,60,13374113,793242,0,76702,28802138,0,0,0,65.050722,639240,617820,494014,4368,1206,818,70841,747,581898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.6811086,205.4833524,1.468153528
333,23.4662,-14.6668,60,13371705,782586,0,76781,59977116,0,0,0,65.176591,651960,629520,507787,4130,1143,763,73416,714,598000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.6532663,206.3495301,1.452163551
334,26.3994,-14.6668,60,13432597,772216,0,77423,28405833,0,0,0,65.050876,664980,641700,520574,3974,1157,786,74563,687,611919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.7182789,207.2457915,1.44137199
335,29.3327,-14.6668,60,13410080,792860,0,77203,59977190,0,0,0,65.082711,708300,682380,557435,4195,1235,709,79989,689,654936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.9767224,216.578487,1.426627024
336,32.266,-14.6668,60,13387246,790363,0,76866,29200555,0,0,0,65.072218,730740,703320,577897,3981,1265,663,83104,688,678692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.2346334,219.899171,1.415351554
337,35.1992,-14.6668,60,13399193,787951,0,77005,28947716,0,0,0,65.037599,753360,724080,597795,3903,1325,675,86117,732,701818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.9969102,223.048196,1.412236978
338,38.1325,-14.6668,60,13516280,789170,0,78405,28759576,0,0,0,65.109357,773760,743340,618615,3875,1278,633,88621,623,725200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.750121,226.5771567,1.530384289
339,41.0658,-14.6668,60,13494658,784441,0,78222,59977176,0,0,0,65.081837,789600,757740,633046,3813,1345,657,90527,632,741664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.8184611,228.307474,1.392063324
342,-41.0657,-11.7332,60,13441681,774070,0,77513,28687289,0,0,0,65.018964,279000,273540,160168,7766,1529,1607,23092,845,200864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.4061451,149.4944817,2.009479826
343,-38.1325,-11.7332,60,13404439,772575,0,77111,28631882,0,0,0,65.171517,287640,281820,169647,7466,1428,1435,24141,865,210754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.7232202,150.5243544,1.984550749
344,-35.1992,-11.7332,60,13446534,775057,0,77673,59976904,0,0,0,65.135523,300600,294660,180940,7451,1566,1467,26406,783,224731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.1661379,152.5723932,1.954260084
345,-32.2659,-11.7332,60,13443632,772261,0,77580,59976973,0,0,0,65.021179,312180,305820,191751,7149,1533,1436,27896,831,236819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.0266134,153.6639705,1.926454279
346,-29.3327,-11.7332,60,13415154,785167,0,77145,28654857,0,0,0,65.255699,326880,319920,205868,7003,1428,1402,29565,879,252424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.3413947,157.6119505,1.899230317
347,-26.3994,-11.7332,60,13388831,788112,0,76974,59976820,0,0,0,65.06951,341940,334320,218680,6903,1441,1432,31687,829,267525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.5592495,160.0702182,1.883918525
348,-23.4661,-11.7332,60,13383574,786122,0,76814,28862510,0,0,0,65.147793,356940,349020,232791,6755,1448,1366,33357,792,283259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.3238973,162.3989954,1.861611869
349,-20.5328,-11.7332,60,13464796,788388,0,77869,59976777,0,0,0,65.10121,370860,362160,245184,6686,1435,1320,35455,807,297722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.4410797,164.0910672,1.837035281
350,-17.5996,-11.7332,60,13465992,784195,0,77897,59976755,0,0,0,65.047623,382020,373200,256954,6287,1406,1314,36941,815,310489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.2621791,164.6349585,1.805583587
351,-14.6663,-11.7332,60,13441668,786521,0,77589,59976784,0,0,0,65.032188,398520,388920,271971,6158,1317,1317,39158,806,327662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.4963792,167.2958222,1.772288006
352,-11.733,-11.7332,60,13408896,785166,0,77106,28531001,0,0,0,65.050292,414240,403920,286689,5847,1358,1256,40894,760,344001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.9014154,169.5250078,1.739574705
353,-8.79978,-11.7332,60,13477263,785974,0,77902,28476448,0,0,0,65.027018,432240,421320,303899,5746,1337,1158,43858,834,364296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.8849572,172.6829534,1.707666862
354,-5.86651,-11.7332,60,13487287,784866,0,78049,28612550,0,0,0,65.113791,449700,438000,320507,5745,1322,1158,46275,735,383113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.9595128,175.1241397,1.672867677
355,-2.93325,-11.7332,60,13444586,780376,0,77578,28716383,0,0,0,65.135053,464340,451740,335159,5289,1319,1060,48219,792,399649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.1190825,176.7822525,1.646766451
356,0,-11.7332,60,13403064,778231,0,77082,28690759,0,0,0,65.152991,482940,469800,353019,5285,1284,1051,50921,725,420241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4260615,179.2501872,1.620227382
357,2.93329,-11.7332,60,13396567,759620,0,77012,28519934,0,0,0,65.138026,489720,476160,361984,5008,1260,987,51765,755,429828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.0886611,177.827763,1.591926122
358,5.86655,-11.7332,60,13469287,779608,0,77876,28680701,0,0,0,65.060053,522480,507180,389041,4898,1272,951,55688,716,460792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.6572312,185.1845697,1.564154247
359,8.79982,-11.7332,60,13444059,776825,0,77625,28742162,0,0,0,65.162394,542160,526080,408241,4705,1266,910,59073,720,483428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.6299545,188.32891,1.537894286
360,11.7331,-11.7332,60,13419794,774171,0,77310,28943769,0,0,0,65.195104,562380,544980,428012,4558,1215,885,61523,728,505892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.8923003,191.0146058,1.51764468
361,14.6664,-11.7332,60,13409486,781147,0,77247,29064466,0,0,0,65.088552,591060,572400,452785,4594,1298,896,64722,725,534286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.2698795,196.5798927,1.496948012
362,17.5996,-11.7332,60,13478997,784501,0,78020,28581002,0,0,0,65.011694,614760,594660,473525,4617,1272,861,67831,700,558425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.541733,200.5726825,1.478475181
363,20.5329,-11.7332,60,13456950,782808,0,77793,28580632,0,0,0,65.048265,632100,610560,489230,4311,1254,881,70539,706,576752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.9743263,202.5129516,1.461508135
364,23.4662,-11.7332,60,13399349,778819,0,77202,59976969,0,0,0,65.763731,652260,629700,514663,4283,1228,753,74320,681,606106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.4770729,206.7100569,1.448778435
365,26.3994,-11.7332,60,13362252,777327,0,76705,59977094,0,0,0,65.140183,684000,660180,538521,4166,1217,805,77537,696,633210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.8340138,211.0847922,1.434655764
366,29.3327,-11.7332,60,13380207,778933,0,76932,59976871,0,0,0,65.119066,710040,684060,561205,4104,1266,813,80984,687,659727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.6224649,215.406907,1.423456978
367,32.266,-11.7332,60,13443061,781718,0,77633,59976768,0,0,0,65.080255,731220,703680,581725,4023,1278,731,83282,677,682595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.6078738,219.2157829,1.407781272
368,35.1992,-11.7332,60,13412393,779515,0,77192,28568639,0,0,0,65.201865,755040,726000,604200,3857,1262,691,86776,673,708522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.8263101,222.7620658,1.399817823
369,38.1325,-11.7332,60,13389151,779477,0,76902,28488214,0,0,0,65.327094,781080,750300,627929,3911,1237,710,90251,695,736233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.5424666,227.4193135,1.396286277
370,41.0658,-11.7332,60,13356270,760159,0,76586,59976803,0,0,0,65.176927,783600,752460,631696,3742,1316,583,90665,605,740105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.0474659,225.3124378,1.389392743
373,-41.0657,-8.80019,60,13461588,779187,0,77764,28644707,0,0,0,65.273759,281880,276480,163271,8011,1609,1593,23613,791,204887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.2721625,151.1166823,2.026726355
374,-38.1325,-8.80019,60,13425816,783314,0,77410,59976733,0,0,0,65.127836,294420,288540,173959,7783,1570,1514,25393,815,216973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.0461719,153.7063763,1.997615059
375,-35.1992,-8.80019,60,13399791,778846,0,77016,28230966,0,0,0,65.182961,304860,298620,184537,7370,1505,1535,26728,824,228703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.8361997,154.368735,1.968249592
376,-32.2659,-8.80019,60,13382168,784717,0,76863,59963688,0,0,0,65.226239,318300,311640,197001,7540,1523,1528,28510,858,243239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.5217898,157.1624859,1.937623905
377,-29.3327,-8.80019,60,13465276,802334,0,77849,59976777,0,0,0,65.165248,336900,329520,211779,7396,1479,1518,30730,826,260355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.2527875,161.5189081,1.902271326
378,-26.3994,-8.80019,60,13472971,797247,0,77930,59976956,0,0,0,65.175893,347940,340140,223337,7078,1529,1403,32196,872,272926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.5853092,162.4565902,1.868716492
379,-23.4661,-8.80019,60,13429754,778313,0,77422,59976901,0,0,0,65.184589,354960,347160,232542,6854,1410,1306,33532,794,283113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.7009546,161.1032199,1.854096739
380,-20.5328,-8.80019,60,13408751,787684,0,77197,59976887,0,0,0,65.02504,376200,367200,249899,6792,1474,1347,36223,814,303424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.6512508,165.5175335,1.828514746
381,-17.5996,-8.80019,60,13406531,792510,0,77165,59976949,0,0,0,65.105094,393060,383700,265765,6451,1454,1362,38070,811,321240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.6076366,168.6831065,1.811726396
382,-14.6663,-8.80019,60,13474861,794844,0,77881,28785716,0,0,0,65.243366,409860,399780,281488,6405,1460,1234,40595,785,339370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.992923,171.1964717,1.775696192
383,-11.733,-8.80019,60,13441279,793331,0,77543,45277962,0,0,0,65.201233,424800,414060,295050,6197,1374,1268,42831,832,354957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.7198815,173.1525034,1.742509496
384,-8.79978,-8.80019,60,13411888,791694,0,77211,59977141,0,0,0,65.034199,443340,431760,312673,5910,1327,1209,45198,754,374751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.862239,175.5493414,1.708136508
385,-5.86651,-8.80019,60,13375666,789126,0,76717,28461387,0,0,0,65.167052,458160,445860,327894,5758,1376,1119,47156,790,391936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.8556616,177.2805321,1.674496676
386,-2.93325,-8.80019,60,13471395,793468,0,77830,28746701,0,0,0,65.158046,481980,468540,348944,5787,1364,1124,50449,745,416364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.9191476,181.3224952,1.648549713
387,0,-8.80019,60,13471556,794481,0,77827,28324233,0,0,0,65.500534,499620,485280,368319,5589,1323,1055,52533,750,437844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.4703107,184.7904591,1.620594008
388,2.93329,-8.80019,60,13442940,792003,0,77523,28702234,0,0,0,64.909294,520980,505740,383926,5400,1303,994,55822,785,456693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.8000651,186.3921204,1.586977306
389,5.86655,-8.80019,60,13411942,790879,0,77156,28700154,0,0,0,64.986682,546120,529860,407775,5160,1302,1025,58848,683,483642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.4279433,190.8092355,1.558771213
390,8.79982,-8.80019,60,13438548,792601,0,77505,29477519,0,0,0,65.15495,566940,549240,428132,5110,1330,958,61891,703,507175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.9825778,194.6015274,1.536383511
391,11.7331,-8.80019,60,13504023,783155,0,78218,28692520,0,0,0,65.065845,583140,564780,444929,4765,1315,926,63793,712,525626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.2492337,195.838178,1.512724622
392,14.6664,-8.80019,60,13480179,787188,0,77880,28998900,0,0,0,65.086184,609720,589680,469130,4783,1205,938,67383,723,553789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.4170943,200.4062176,1.494050923
393,17.5996,-8.80019,60,13459046,794781,0,77635,28693056,0,0,0,65.120076,638340,616440,493802,4833,1312,872,70609,750,582268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.3935967,205.8037436,1.47904791
394,20.5329,-8.80019,60,13440398,798488,0,77445,28683936,0,0,0,65.211559,648840,626580,505036,4504,1213,814,72757,712,595017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.7753094,207.0894837,1.452392966
395,23.4662,-8.80019,60,13531197,797922,0,78627,59976882,0,0,0,65.39615,680700,656280,535210,4487,1296,800,76781,677,629818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.0963164,213.0862005,1.4411835
396,26.3994,-8.80019,60,13501300,794594,0,78320,59977040,0,0,0,65.288856,709620,683640,560925,4402,1362,797,80823,673,659772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.3852073,217.5689545,1.426606144
397,29.3327,-8.80019,60,13467445,796560,0,77889,59977075,0,0,0,65.153307,734220,706320,582368,4288,1250,793,83817,715,684321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.9070203,221.6432784,1.416271328
398,32.266,-8.80019,60,13437195,796195,0,77562,59976960,0,0,0,65.189806,761280,731880,606849,4218,1334,719,87377,701,712629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.5754937,225.9193572,1.405702892
